gene,avana,ky
MORC1 (27136),-0.036992133831778545,0.029773492104664182
MPRIP (23164),0.15632749266223334,-0.12582175955804203
MRGPRX1 (259249),-0.1627839747912602,0.13101832433493918
MRGPRX4 (117196),-0.09087340908358255,0.07314038006506314
MRPL16 (54948),-0.28505399983665347,0.22942858749739492
MRPL20 (55052),-0.12821818968645535,0.10319770348107196
MRPL27 (51264),-0.021798461900890912,0.017544711971777444
MRPL37 (51253),0.15806270654945115,-0.12721836396064073
MRPL40 (64976),-0.1416218038239204,0.1139857375401657
MRPL48 (51642),0.08555072868215596,-0.06885636704683099
MRPL9 (65005),0.042898501752501664,-0.03452729191125503
MRPS15 (64960),0.18431437143742743,-0.14834728128211208
MRPS23 (51649),-0.18338060535708542,0.14759573023217554
MRPS30 (10884),0.07021009982129407,-0.05650930714629929
MRPS5 (64969),0.10785098829011305,-0.0868049559654592
MRTO4 (51154),0.226146843362179,-0.1820165683320042
MS4A13 (503497),-0.14662609489768855,0.11801349169600414
MSGN1 (343930),0.035691879314311295,-0.028726969138838182
MSI2 (124540),-0.02251514142170953,0.01812153871423308
MTA3 (57504),0.11826380071630575,-0.09518581309493535
MTNR1B (4544),0.04337262983784444,-0.03490889868392046
MTOR (2475),0.06405694602370934,-0.0515568792370503
MTPAP (55149),-0.09752504259053525,0.0784940143972423
MUC7 (4589),0.03929630978151179,-0.031628031363175546
MYB (4602),-0.1297545264162994,0.10443423959721299
MYBL1 (4603),-0.043600817639552925,0.035092557938167415
MYBPC3 (4607),0.09658968061999815,-0.07774117887898233
MYCN (4613),0.019013470578514165,-0.01530318360995286
MYD88 (4615),-0.021674594290457528,0.01744501587589844
N6AMT1 (29104),-0.25367380922852817,0.20417192451162097
NAA25 (80018),-0.09175305572316991,0.07384837253713161
NAF1 (92345),-0.1815951834934289,0.14615871543322373
NANOGNB (360030),0.21302878883096693,-0.17145836980283274
NARS2 (79731),-0.08125519822947025,0.06539906602710677
NAV3 (89795),-0.041625808334715256,0.03350295177455359
NCAPG (64151),0.06185989223877444,-0.04978855833356441
NCL (4691),0.24458629264215076,-0.1968577451088887
NCR2 (9436),-0.21717119515856564,0.1747924273257086
NDST1 (3340),-0.07897082194156502,0.06356046272616389
NEDD1 (121441),0.4609167169447579,-0.37097346952917554
NEUROD2 (4761),0.09221230686199267,-0.07421800544930633
NEUROD6 (63974),-0.04045768282847367,0.032562774176378304
NFE2L2 (4780),-0.02612396928444079,0.02102614022672591
NFKBIE (4794),0.012378728064420225,-0.009963144163778574
NFS1 (9054),0.04851681121711848,-0.03904924496340979
NIP7 (51388),0.3027814606985263,-0.24369671321317327
NKX2-1 (7080),0.26039811234864363,-0.20958404771507186
NLRP4 (147945),-0.06141344552019164,0.049429231188195484
NLRP8 (126205),-0.007047459562145568,0.00567221892593896
NMS (129521),0.1449936449523398,-0.1166995978887389
NOB1 (28987),0.09689079072080609,-0.07798353038132627
NOL11 (25926),0.3105043026140032,-0.24991252043969478
NOL9 (79707),0.04273381299138615,-0.03439474050043083
NOP10 (55505),0.12139317998378077,-0.09770452556868364
NOP56 (10528),0.6199090877865839,-0.49894008317432725
NOTCH1 (4851),0.028227975334949428,-0.0227195707224593
NOX3 (50508),0.06349554906368435,-0.051105033230196606
NPAT (4863),0.3636584392200092,-0.29269416352538297
NPHP3 (27031),0.12085804958449037,-0.09727382046822386
NPHS2 (7827),0.023681831447731158,-0.01906056095167169
NPVF (64111),-0.018632391193353002,0.014996468022337877
NRAS (4893),0.03604165454760608,-0.0290084892640158
NSA2 (10412),0.7321316880258578,-0.5892635751194866
NSMCE4A (54780),0.05533363135929296,-0.04453583142541032
NT5C2 (22978),-0.09943412810947473,0.08003056113671274
NUDC (10726),0.05954433535939144,-0.04792485901900946
NUFIP1 (26747),0.18894185252987405,-0.15207175612308715
NUP155 (9631),0.37149255571912443,-0.2989995312231245
NUP43 (348995),-0.4126377898675083,0.33211568801560143
NUP93 (9688),0.6614507528725031,-0.5323753114062195
OC90 (729330),-0.06176081693732052,0.04970881657768139
OGT (8473),0.0906945987436184,-0.07299646275903898
OLIG3 (167826),-0.024933924346141015,0.020068320552527344
OPN5 (221391),-0.07427106462074264,0.05977781563363159
OR10A4 (283297),0.0,0.0
OR10H1 (26539),0.0,0.0
OR10H3 (26532),0.0,0.0
OR10R2 (343406),0.0,0.0
OR11A1 (26531),0.0,0.0
OR12D3 (81797),0.0,0.0
OR13D1 (286365),0.0,0.0
OR1A1 (8383),0.0,0.0
OR1E1 (8387),0.0,0.0
OR1G1 (8390),0.0,0.0
OR1N2 (138882),0.0,0.0
OR2AT4 (341152),0.0,0.0
OR2C3 (81472),0.0,0.0
OR2D3 (120775),0.0,0.0
OR2G2 (81470),0.0,0.0
OR2H1 (26716),0.0,0.0
OR2L3 (391192),0.0,0.0
OR2T10 (127069),0.0,0.0
OR2T2 (401992),0.0,0.0
OR2T5 (401993),0.0,0.0
OR3A1 (4994),0.0,0.0
OR4C3 (256144),0.0,0.0
OR4D10 (390197),0.0,0.0
OR4D9 (390199),0.0,0.0
OR51B6 (390058),0.0,0.0
OR51F2 (119694),0.0,0.0
OR51V1 (283111),0.0,0.0
OR52A5 (390054),0.0,0.0
OR52B6 (340980),0.0,0.0
OR52L1 (338751),0.0,0.0
OR56A1 (120796),0.0,0.0
OR56B1 (387748),0.0,0.0
OR5C1 (392391),0.0,0.0
OR5M1 (390168),0.0,0.0
OR5P2 (120065),0.0,0.0
OR5T1 (390155),0.0,0.0
OR5T3 (390154),0.0,0.0
OR5W2 (390148),0.0,0.0
OR6V1 (346517),0.0,0.0
OR7C2 (26658),0.0,0.0
OR7G2 (390882),0.0,0.0
OR8B8 (26493),0.0,0.0
OR8U1 (219417),0.0,0.0
OR9Q2 (219957),0.0,0.0
ORC2 (4999),0.035336461945013074,-0.028440907883578274
ORC6 (23594),0.9554015409157741,-0.7689645686457593
ORMDL2 (29095),0.17632722988582653,-0.1419187498271049
OTOP3 (347741),0.010999326670641567,-0.008852919036090747
OTP (23440),0.03207084146449405,-0.02581254029506038
PABPN1 (8106),0.5297835679649133,-0.4264016493266939
PALB2 (79728),-0.08249651265770266,0.06639815046750297
PANX3 (116337),-0.003605562361162961,0.0029019732406120155
PARD3 (56288),0.011717765433601056,-0.009431161722331338
PARD6B (84612),-0.19770303682042945,0.15912328368536777
PASD1 (139135),-0.13547147771613807,0.10903558552558096
PAX4 (5078),-0.04085928922751963,0.03288601113820247
PAX8 (7849),0.08429756672794415,-0.06784774700562811
PCARE (388939),0.04986514882033864,-0.040134468085883765
PCF11 (51585),0.11314343448585887,-0.09106463467823547
PCSK4 (54760),-0.006497570571205067,0.005229635224099514
PCYT1A (5130),0.29164931719305726,-0.23473689520766683
PDCL (5082),0.013498592742247947,-0.010864478547332114
PDE6H (5149),0.305910195665375,-0.2462149071150625
PDX1 (3651),0.059280723817276976,-0.04771268860992911
PEA15 (8682),-0.05373781957318699,0.04325142621023077
PES1 (23481),0.5321455039787001,-0.42830267735546335
PFDN2 (5202),0.4628074482066389,-0.37249524365968806
PGK1 (5230),-0.340183362166398,0.2738000109336326
PGK2 (5232),-0.014552745559648694,0.01171292407709575
PGLYRP3 (114771),0.09164881906848746,-0.07376447661403299
PGR (5241),0.02414093041498861,-0.019430071387026918
PHIP (55023),0.016224486028655297,-0.013058441258704156
PIK3C3 (5289),-0.07349866155362776,0.059156139232779945
PIK3CA (5290),0.17397297261642036,-0.1400239021132161
PIK3CB (5291),0.145174842308279,-0.11684543640865167
PIRT (644139),-0.14700200021425452,0.11831604288231237
PIWIL3 (440822),-0.08922517129355506,0.07181377925173468
PLA2G2F (64600),-0.154559934610375,0.12439912262823263
PLRG1 (5356),0.28949476889722114,-0.233002785275893
PMVK (10654),-0.17472811781352565,0.14063168834328688
PNLIP (5406),-0.017458929304185553,0.014051995382529318
PNPLA5 (150379),-0.0024909459478149616,0.002004862975671394
PNPT1 (87178),0.2253277619472271,-0.18135732239198768
POLD2 (5425),0.6814608977283121,-0.5484806783630671
POLR1A (25885),0.1270177816696812,-0.10223154297861675
POLR1F (221830),1.0734779586334018,-0.8639995646438206
POLR2D (5433),0.7382958531895742,-0.5942248656378533
POLR2L (5441),0.3038428276483023,-0.24455096511015795
POLR3E (55718),0.3494155754879298,-0.2812306509634074
POP4 (10775),0.48444998821043006,-0.38991446031958776
POTED (317754),0.045159841140437786,-0.0363473537308531
POTEH (23784),0.0,0.0
POU2AF3 (120376),-0.009780645502709295,0.00787205120357972
POU2F2 (5452),-0.017851320605908293,0.014367815480307633
POU4F3 (5459),-0.02043832011876122,0.01644998813682328
PPIE (10450),0.15348611129601408,-0.12353484510054745
PPME1 (51400),-0.10866037313140836,0.08745639752034562
PPP1R15B (84919),0.10329414546656938,-0.08313733504783531
PPP2CA (5515),-0.03841000635413908,0.030914681108301936
PPP3R2 (5535),0.014429051641743362,-0.011613367779400217
PPRC1 (23082),-0.012921569691084718,0.010400055723384094
PRAMEF2 (65122),0.0,0.0
PRB4 (5545),0.0,0.0
PRDM1 (639),0.022390752036081908,-0.018021422662325134
PRDM14 (63978),-0.08561536853297191,0.06890839308287064
PRDM9 (56979),-0.08547263448585571,0.06879351214509595
PREB (10113),0.4646748899126646,-0.3739982729562168
PRLH (51052),-0.04161727873752792,0.03349608664220767
PRMT5 (10419),-0.01026594895348153,0.008262652581852218
PROP1 (5626),-0.03448920470254116,0.02775898434453424
PRPF3 (9129),0.21447739198777416,-0.1726242926676268
PRPF4 (9128),0.5649333182787875,-0.4546922804703348
PRPF8 (10594),0.6145169897564797,-0.49460019867734345
PRRT4 (401399),0.171747000017889,-0.13823230561086353
PRSS37 (136242),-0.005702422605075935,0.004589652361817377
PRSS55 (203074),-0.040565533523177336,0.03264957889604775
PSKH2 (85481),-0.017648704791431942,0.014204738097964001
PSMA5 (5686),0.8593190447171379,-0.691631602264972
PSMB4 (5692),1.0087692218961428,-0.8119180850754669
PSMC1 (5700),0.5321067740554488,-0.428271505186013
PSMC6 (5706),0.8407650312534248,-0.6766982173490379
PSMD13 (5719),0.09625670984073803,-0.077473183988164
PSMD4 (5710),0.00928199075890497,-0.0074707039024176245
PSMG1 (8624),-0.22069679956322724,0.1776300455983854
PTCD3 (55037),0.021516335832463384,-0.017317639959412726
QARS1 (5859),0.5306251090378548,-0.42707897214902457
RAB43 (339122),0.14343527628294445,-0.11544532914378375
RAC1 (5879),0.4571007261561634,-0.36790213084586654
RACGAP1 (29127),0.22677827576215254,-0.18252478306924358
RAD51C (5889),0.4940449294963638,-0.3976370456108437
RAF1 (5894),-0.027079611828321668,0.021795298769039458
RANGAP1 (5905),1.0037017004001612,-0.8078394392764184
RAX (30062),-0.02470327804909494,0.01988268255350572
RBBP5 (5929),0.21299355903941544,-0.17143001474969152
RBM14 (10432),0.406689401385513,-0.3273280675363518
RBM28 (55131),-0.27753983038205915,0.22338073240617873
RBM46 (166863),-0.19853464089533868,0.1597926086145841
RBM47 (54502),0.010012081390089161,-0.00805832471234717
RBM48 (84060),-0.1305916142107661,0.10510797815343695
RBP3 (5949),0.08544810841153484,-0.0687737720867508
RCC1 (1104),0.5122679135910377,-0.4123039981995614
RD3 (343035),-0.046925624140392454,0.03776856199223046
REG3A (5068),-0.0077438899058470175,0.006232747913910746
RELB (5971),-0.03369166365651034,0.02711707538775096
RET (5979),0.0038737872258745223,-0.0031178567289255176
RETNLB (84666),-0.14293472214431463,0.11504245309553454
RFC2 (5982),0.023888916681991813,-0.01922723559161786
RFPL4B (442247),-0.13549658706938553,0.1090557950418545
RFT1 (91869),-0.1257919190975352,0.10124489512047569
RGN (9104),-0.032277691576158354,0.02597902569421288
RHBDD1 (84236),-0.19594448378864388,0.1577078945368099
RHO (6010),0.07655233836821931,-0.06161392182361099
RHOA (387),0.008973183965168028,-0.00722215763912272
RIOK1 (83732),0.30500269651985196,-0.24548449727260552
RNASE11 (122651),-0.16531524900337213,0.1330556459209763
RNASE13 (440163),-0.05867513148208825,0.04722527150951581
RNASE9 (390443),-0.15722424747026123,0.1265435217120733
RNF113B (140432),-0.08128910558131282,0.065426356701307
RNF168 (165918),0.09600716077310656,-0.07727233190353865
RNGTT (8732),-0.07264303371133639,0.05846747853202554
RP1 (6101),0.09339265836793932,-0.07516802326668459
RPA1 (6117),1.059169550834929,-0.8524832982787759
RPE65 (6121),0.04599583901164932,-0.037020215051349566
RPF1 (80135),0.3496636731505611,-0.2814303348700761
RPL11 (6135),0.9649059539769796,-0.7766142913820611
RPL18 (6141),0.4307699420081819,-0.34670953358979595
RPL23A (6147),0.0,0.0
RPL3 (6122),1.1803580685479362,-0.9500230993541197
RPL7L1 (285855),0.0,0.0
RPN1 (6184),-0.09468876182748928,0.07621120521166846
RPP38 (10557),0.5687683346958339,-0.457778932122641
RPS11 (6205),0.8786708303489768,-0.7072070821586389
RPS15A (6210),0.8048094751620527,-0.6477590252961147
RPS19BP1 (91582),0.09821733728017826,-0.07905121476232316
RPS21 (6227),1.1332363463480657,-0.9120967058604095
RPS4X (6191),0.8537359050627946,-0.6871379559894217
RPTOR (57521),0.17817197884645003,-0.143403514638564
RRAS2 (22800),-0.13204482066272194,0.10627760602677107
RRP1 (8568),0.29648594559159536,-0.23862970436790407
RRP7A (27341),0.24130637999749247,-0.19421787432787874
RTEL1 (51750),-0.06069097690103052,0.048847745031536355
RTP1 (132112),-0.030181119099311086,0.024291578185233448
RUNX1 (861),-0.07226762090551833,0.05816532374796138
RUVBL2 (10856),0.764307242004344,-0.6151603943378117
RXFP2 (122042),-0.08342941819350465,0.06714900889948497
SAMM50 (25813),0.3487441060891547,-0.28069021204377476
SARS2 (54938),0.04069479485587804,-0.03275361618370744
SATB2 (23314),-0.061617815199162,0.04959372018607075
SCFD1 (23256),0.4258847766433008,-0.3427776589625389
SCGB1D1 (10648),-0.09943850911841669,0.0800340872359569
SCRT2 (85508),0.046427605974787095,-0.03736772704745383
SDHA (6389),-0.14373666566015075,0.11568790542455436
SDHAF3 (57001),0.06010867327824397,-0.048379072086244965
SEC14L3 (266629),-0.017473256996011897,0.01406352716983874
SEC61A1 (29927),0.941255407960764,-0.7575789108255635
SEH1L (81929),0.19135177148634291,-0.15401140370734376
SEPTIN14 (346288),0.0,0.0
SERPINA9 (327657),-0.04859952653975637,0.03911581922529729
SF3A1 (10291),-0.07709954447266093,0.06205434617718587
SF3B1 (23451),0.3769168539979913,-0.3033653324151727
SF3B3 (23450),1.0801433662240898,-0.869364285186252
SHCBP1L (81626),0.12805951968528323,-0.10306999632990763
SHQ1 (55164),-0.05881797691961261,0.04734024210098424
SIGLECL1 (284369),-0.05405728363548829,0.04350855008364412
SIRPB2 (284759),-0.12024444005256432,0.09677995064613609
SLC10A2 (6555),0.04108850289912962,-0.03307049607418901
SLC16A11 (162515),0.0540192337924127,-0.04347792528358401
SLC17A2 (10246),0.051024566582389214,-0.04106763716830002
SLC18A3 (6572),0.015942891366111305,-0.01283179695372582
SLC22A13 (9390),-0.023157722159424403,0.01863872630357207
SLC22A6 (9356),0.007160706455434549,-0.005763366830478617
SLC22A9 (114571),-0.0030834986227963558,0.0024817849740179808
SLC25A26 (115286),-0.17294567928871346,0.13919707471470089
SLC25A31 (83447),0.0325069786704706,-0.02616356972520204
SLC2A7 (155184),-0.04525806545737206,0.03642641056326043
SLC34A1 (6569),-0.1253435011259822,0.10088398139226698
SLC39A12 (221074),-0.06118939881385983,0.049248904936339336
SLC5A11 (115584),0.026929990745956138,-0.021674874731465437
SLC6A5 (9152),-0.07442272572984321,0.05989988160730387
SLC7A13 (157724),-0.06757560698455531,0.05438890900892414
SLCO6A1 (133482),-0.009255549613927648,0.0074494224801347
SLU7 (10569),0.5155573749645216,-0.4149515543712977
SMC2 (10592),0.015293710595236862,-0.012309297261114793
SMC6 (79677),0.35975163505857344,-0.2895497327827842
SMNDC1 (10285),0.13156083525187173,-0.10588806548622666
SNIP1 (79753),-0.03999089969209632,0.03218707905998622
SNRNP40 (9410),-0.05437196726693381,0.04376182637905645
SNRPC (6631),-0.08666059205955418,0.06974965178283707
SNRPF (6636),1.362892106926787,-1.0969374616133862
SOHLH1 (402381),-0.06932261347933699,0.05579500481068876
SON (6651),0.10510790040256077,-0.08459715400589024
SOS1 (6654),-0.018172965873355516,0.014626694918687469
SOX10 (6663),-0.11740864295961287,0.09449753074731729
SOX14 (8403),0.0027164186845007833,-0.0021863369824442983
SOX4 (6659),0.01305369378358981,-0.010506397132152918
SOX9 (6662),0.03200167904044224,-0.025756874220326485
SPACA1 (81833),-0.030708407644773783,0.024715971690528533
SPACA4 (171169),0.033605606128684046,-0.027047811118300194
SPATA16 (83893),0.09505853667605062,-0.0765088222289568
SPC25 (57405),0.8420047246383771,-0.6776959970763964
SPDEF (25803),0.06974693491127129,-0.05613652419589068
SPEM1 (374768),-0.008280995926076118,0.006665043112813842
SPI1 (6688),0.021074093191536483,-0.016961696508357424
SPINK14 (408187),0.025877738008140957,-0.020827958499924942
SPPL2C (162540),0.020180455276202453,-0.01624244301685514
SRBD1 (55133),0.3525954969138312,-0.28379004280325304
SRP19 (6728),1.0616534342036126,-0.8544824768663835
SRPRB (58477),0.07288623393931917,-0.05866322068901022
SRSF11 (9295),0.059792412075756335,-0.04812452606686428
SSTR4 (6754),0.05813177614656208,-0.046787946486150485
SSU72 (29101),0.692010169244907,-0.5569713659681028
STAT3 (6774),0.21751406257417716,-0.1750683876241353
STK16 (8576),0.09868936120906883,-0.07943112798344054
STK19 (8859),0.0,0.0
STPG4 (285051),-0.10383035011067508,0.08356890476507207
STX5 (6811),0.9168376430356926,-0.7379260263902888
SUN5 (140732),0.08163862858911525,-0.06570767382025255
SUPT16H (11198),1.0540055428503425,-0.8483269943559827
SUPV3L1 (6832),0.0750097338601537,-0.060372341022936676
TAAR2 (9287),-0.03912382996204289,0.03148920924043658
TAAR6 (319100),-0.0677919361174456,0.05456302369393819
TACC3 (10460),0.07784478978982456,-0.06265416438901197
TAF1B (9014),0.13895147976961864,-0.11183650028585657
TAF6L (10629),0.014212844725324664,-0.011439351461546288
TAS1R2 (80834),0.027336145419809513,-0.022001772418153022
TAS2R13 (50838),-0.08115058936651032,0.06531487052842105
TAS2R39 (259285),0.04711484509461083,-0.037920858386163214
TAS2R41 (259287),-0.0493127021703864,0.03968982582638611
TAS2R43 (259289),-0.1503278878505356,0.12099291709914245
TAS2R50 (259296),-0.017927195565392608,0.014428884206902892
TAS2R7 (50837),0.08598825012580175,-0.0692085105946254
TAS2R9 (50835),-0.03911612368679515,0.031483006767059715
TBC1D21 (161514),-0.12274675730635837,0.09879396593214265
TBCA (6902),0.002739196145635554,-0.002204669651825966
TBR1 (10716),0.07447099861685315,-0.05993873452740832
TBX2 (6909),0.013984716069607779,-0.011255739811547351
TBX3 (6926),-0.03700332935737743,0.02978250293638699
TBXT (6862),0.022217661622430142,-0.017882109096698195
TCF4 (6925),-0.14691425250110263,0.11824541825015107
TCF7 (6932),0.18145692647306177,-0.14604743787559393
TCP1 (6950),0.6621215137909124,-0.5329151800982823
TEAD1 (7003),-0.08773665789019974,0.07061573422237727
TEX101 (83639),-0.07244050743382,0.05830447321440741
TEX45 (374877),0.026346128541300626,-0.021204947345833274
TFAM (7019),-0.007988006756897897,0.006429227824219001
TFAP2A (7020),0.005045527777321163,-0.004060943932704
TFAP2C (7022),-0.11276292332587406,0.09075837643238613
TFAP2D (83741),0.10244566837789038,-0.08245442970326522
THOC7 (80145),0.1639325272097963,-0.1319427483360143
TIMM22 (29928),0.10078954973661719,-0.08112148590730678
TIPARP (25976),0.1294737503030701,-0.10420825410990842
TIPRL (261726),0.068787548940393,-0.055364352718593204
TKTL2 (84076),-0.03993267317040925,0.03214021485659596
TLE3 (7090),-0.028656818284116342,0.023064729296420595
TMED2 (10959),-0.1386525375991991,0.11159589366415656
TMEM132D (121256),-0.05789725415298961,0.04659918909368015
TMEM174 (134288),0.0506721795021028,-0.040784014871721924
TMEM225 (338661),-0.17811100558209886,0.1433544396916304
TMPRSS11A (339967),-0.038034203464372154,0.030612212361236207
TMPRSS11F (389208),-0.007529172024987532,0.006059930061348581
TMPRSS15 (5651),-0.030561866335248815,0.024598026439195113
TMPRSS6 (164656),0.03067607388170259,-0.024689947535125874
TNPO3 (23534),0.19602123926925613,-0.15776967195971792
TNS4 (84951),0.0547205782231929,-0.04404240942411623
TOP2A (7153),0.6482594973209793,-0.5217581962973715
TOX (9760),-0.01669482407377998,0.013436997579264741
TP63 (8626),-0.07238887661502616,0.05826291762903063
TPD52L3 (89882),0.004742720921552692,-0.003817226780012587
TPR (7175),0.20315692853729217,-0.16351290345453634
TPRX1 (284355),0.05716450350750031,-0.04600942734440194
TRAPPC1 (58485),0.03217213845529846,-0.02589407020003036
TRAPPC8 (22878),0.5801630097986226,-0.46695005133276485
TREML4 (285852),0.1338478966053342,-0.1077288298892712
TRIM10 (10107),-0.0020779213389143436,0.0016724359524546229
TRIM40 (135644),-0.019958006391136943,0.016063402787564567
TRIM43 (129868),0.0,0.0
TRIM60 (166655),0.00961611110451323,-0.007739624033308513
TRIML1 (339976),-0.04794185767885546,0.03858648780779751
TRMT61A (115708),0.006001914656673223,-0.004830701560930658
TROAP (10024),0.09933562668904393,-0.0799512812747607
TRPM1 (4308),0.009239568103093659,-0.007436559599912645
TSBP1 (10665),-0.055278721344376176,0.044491636545952264
TSEN2 (80746),0.07018452057839095,-0.05648871943459596
TSHB (7252),0.104238717599616,-0.08389758345830656
TSPO2 (222642),0.022881207297126227,-0.01841617052706846
TSR2 (90121),0.551860392445405,-0.4441704042288863
TSSK1B (83942),-0.10095309679218024,0.08125311840489914
TTF2 (8458),-0.039091192999735,0.03146294105206948
TUBB (203068),0.3011471243683077,-0.24238130113001496
TUBGCP3 (10426),0.47005267955914215,-0.37832664120629045
TUT1 (64852),0.8952042321351081,-0.7205141573812027
TXNDC8 (255220),-0.0158655926726355,0.012769582320464365
U2AF1 (7307),1.014714634639756,-0.8167033105016595
U2AF2 (11338),0.3057476954634831,-0.24608411718820852
UBA3 (9039),-0.031601522570512866,0.02543480424857921
UBE2D2 (7322),0.04767314504529285,-0.03837021173380346
UBL5 (59286),1.668460964225802,-1.3428776391007378
UBQLN3 (50613),0.006330823357415261,-0.005095427046873991
UCHL3 (7347),-0.07995437625620497,0.06435208633875703
UMPS (7372),-0.09821026668169264,0.07904552391980124
UQCRFS1 (7386),0.025026283832278586,-0.0201426570167014
URI1 (8725),0.5469642560225437,-0.44022969943493395
UROC1 (131669),0.025905194046102142,-0.02085005676906454
USP29 (57663),-0.12989873831162363,0.10455030999602696
USP36 (57602),0.061120416752400306,-0.0491933840282574
USPL1 (10208),0.5074270195989189,-0.40840775583329786
UTP20 (27340),0.4022757255297412,-0.3237756759970598
VARS1 (7407),0.84547143066993,-0.6804862103992884
VAV1 (7409),-0.03357621296435701,0.027024153733462605
VAX1 (11023),0.003393045269274386,-0.0027309267152554524
VN1R4 (317703),-0.18929593535070277,0.15235674325354798
VPS25 (84313),0.6611002330763858,-0.5320931920121426
VPS72 (6944),0.3369505375149296,-0.2711980393989824
VRTN (55237),0.0424902047525709,-0.03419866995181148
VSTM1 (284415),-0.025600778341583374,0.020605044718225798
WDHD1 (11169),0.2937148552646937,-0.236399364362526
WDR3 (10885),0.4460796074703519,-0.3590316722865204
WDR43 (23160),0.5410806372557126,-0.4354942095143549
WDR70 (55100),0.0,0.0
WDR82 (80335),-0.03183106389069833,0.025619552895827156
WFDC10A (140832),0.05357765752375197,-0.04312251816896975
WFDC9 (259240),0.16642397086943292,-0.13394801190006642
XPO1 (7514),0.5294842322098864,-0.4261607259244521
XRCC6 (2547),0.43173912726575914,-0.34748959212185193
YAP1 (10413),0.00645426073777479,-0.005194776867737737
YARS2 (51067),-0.5154226534653392,0.414843122413561
YKT6 (10652),0.43228726671090156,-0.3479307676841056
ZBTB11 (27107),0.2193082015993592,-0.1765124185184828
ZBTB7B (51043),0.06587651600383965,-0.053021378492044725
ZC3H8 (84524),0.1811628560473369,-0.14581075232675939
ZC4H2 (55906),-0.08086397882603381,0.06508418914348672
ZCCHC12 (170261),-0.05530702461646661,0.044514416720028
ZEB2 (9839),0.03744175022491989,-0.030135370394578385
ZFP36L1 (677),-0.07192090378824237,0.057886264978312896
ZG16 (653808),0.02049857583767689,-0.016498485560074265
ZMAT2 (153527),0.0022492799011054328,-0.001810355619961884
ZNF207 (7756),0.41733931005008396,-0.3358997539652001
ZNF48 (197407),0.05553190884374178,-0.044695417059064636
ZNF622 (90441),0.0356061908273637,-0.02865800189566166
ZNF648 (127665),0.0385183898986818,-0.031001914697539927
ZNF804B (219578),0.00789777612940706,-0.006356604793403475
ZP2 (7783),0.025110605037005768,-0.02021052378898918
ZSWIM2 (151112),0.0036037472115977645,-0.0029005122991725752
